default,1,2,poisson,1,120,143.0923194885254,120,1.1924359957377115,0.8386194341452605,14.93454119960467,2.3168931007385254,30.9022376537323,29.16426372528076,29.91165590286255,30.32585334777832,stabilityai/sd-turbo
default,1,4,poisson,1,120,131.31536483764648,120,1.0942947069803874,0.9138306103658442,9.275258094072342,3.862896680831909,17.078071117401123,13.95243239402771,14.80628252029419,15.769277811050417,stabilityai/sd-turbo
default,1,8,poisson,1,120,132.21133399009705,120,1.101761116584142,0.9076377673414012,11.896569170554478,3.0793256759643555,23.17341947555542,18.888999700546265,20.01531672477722,20.549888610839844,stabilityai/sd-turbo
default,1,16,poisson,1,120,143.26047086715698,120,1.1938372572263083,0.8376351080911494,12.74707117875417,4.194520711898804,23.709959268569943,19.308419704437256,20.57873010635376,22.976894855499268,stabilityai/sd-turbo
default,1,2,poisson,1,120,139.97132182121277,120,1.1664276818434398,0.8573184738033524,18.018496795495352,3.0509583950042725,29.11221528053284,25.42281985282898,27.018031358718872,28.782998085021973,stabilityai/stable-diffusion-xl-base-1.0
default,1,4,poisson,1,120,131.48433303833008,120,1.0957027753194173,0.9126562627428608,9.978247759739558,2.933281660079956,24.802734375,18.989915132522583,21.178679704666138,22.72603178024292,stabilityai/stable-diffusion-xl-base-1.0
default,1,8,poisson,1,120,134.58324146270752,120,1.1215270121892291,0.8916414755343185,10.304493576288223,3.683241367340088,16.66984462738037,14.48013997077942,15.842780590057371,16.291908502578735,stabilityai/stable-diffusion-xl-base-1.0
default,1,16,poisson,1,120,131.35112714767456,120,1.0945927262306214,0.9135818063067492,15.545376944541932,5.71452260017395,27.528880834579468,23.27057147026062,25.25803565979004,27.45644187927246,stabilityai/stable-diffusion-xl-base-1.0
mps,2,1,poisson,1,120,143.2598922252655,120,1.1938324352105458,0.8376384913881475,18.914355045557024,2.357208251953125,31.09578227996826,27.92048692703247,29.58193278312683,30.82167267799377,stabilityai/sd-turbo
mps,2,2,poisson,1,120,130.37654185295105,120,1.0864711821079254,0.9204109749692968,10.00922819574674,2.602267265319824,24.077874183654785,19.67329144477844,22.00617504119873,23.72312879562378,stabilityai/sd-turbo
mps,2,4,poisson,1,120,130.25339150428772,120,1.0854449292023978,0.9212811936344076,8.291686570644378,3.687061548233032,17.208873748779297,12.504002809524536,13.288552284240724,14.619182586669922,stabilityai/sd-turbo
mps,2,8,poisson,1,120,126.30151295661926,120,1.0525126079718272,0.9501073834421632,10.333259491125744,5.106489658355713,21.207400798797607,15.071988105773926,17.282254934310913,19.515984535217285,stabilityai/sd-turbo
mps,2,1,poisson,1,120,147.8953821659088,120,1.2324615180492402,0.8113843599618559,12.898077750205994,2.3059842586517334,26.90688252449036,23.54952907562256,25.16378593444824,26.132011890411377,stabilityai/stable-diffusion-xl-base-1.0
mps,2,2,poisson,1,120,140.02535367012024,120,1.166877947251002,0.8569876586971734,6.661023728052775,2.945188045501709,15.51835012435913,10.539005517959597,12.643133401870728,15.104758024215698,stabilityai/stable-diffusion-xl-base-1.0
mps,2,4,poisson,1,120,146.21678519248962,120,1.2184732099374136,0.8206992093419638,8.135421448946,2.8696861267089844,16.499723196029663,11.793814659118652,13.99238920211792,15.892966508865356,stabilityai/stable-diffusion-xl-base-1.0
mps,2,8,poisson,1,120,130.99495673179626,120,1.0916246394316356,0.9160658012635728,11.492621543010076,4.414496898651123,18.82415771484375,17.02174735069275,17.84423589706421,18.31030035018921,stabilityai/stable-diffusion-xl-base-1.0
default,2,1,poisson,1,120,205.0079164505005,120,1.7083993037541707,0.5853432495567761,51.01695384184519,4.088008880615234,88.40106439590454,82.84816455841064,86.325843334198,87.75978565216064,stabilityai/sd-turbo
default,2,2,poisson,1,120,159.9368999004364,120,1.3328074991703034,0.7502958984118246,22.413251119852067,4.618839979171753,54.30038332939148,46.00312614440918,49.43458652496338,51.03847575187683,stabilityai/sd-turbo
default,2,4,poisson,1,120,145.05882835388184,120,1.208823569615682,0.8272505807592148,14.383688799540202,4.070749998092651,29.55184531211853,23.192494869232178,24.16862154006958,26.14201807975769,stabilityai/sd-turbo
default,2,8,poisson,1,120,137.0631296634674,120,1.1421927471955615,0.8755089738183952,19.25693170229594,6.71006178855896,31.63916921615601,26.701699256896973,27.850302934646606,29.65654730796814,stabilityai/sd-turbo
default,2,1,poisson,1,120,202.99128675460813,120,1.691594056288401,0.5911583788572435,44.21129049658775,3.5626559257507324,90.23735857009888,83.51898789405823,86.20776677131653,89.77271389961243,stabilityai/stable-diffusion-xl-base-1.0
default,2,2,poisson,1,120,160.6124758720398,120,1.338437298933665,0.7471399674805099,23.17104884982109,4.306159973144531,44.16282081604004,40.31367254257202,41.708876848220825,43.77241897583008,stabilityai/stable-diffusion-xl-base-1.0
default,2,4,poisson,1,120,142.04986023902893,120,1.183748835325241,0.8447737984259515,15.856409013271332,4.747408628463745,33.55345606803894,30.04159045219421,31.35628819465637,33.18540120124817,stabilityai/stable-diffusion-xl-base-1.0
default,2,8,poisson,1,120,148.72180581092834,120,1.2393483817577362,0.8068756249003411,18.41078436175982,5.98483681678772,31.70670795440674,27.09973216056824,29.58208417892456,31.03137731552124,stabilityai/stable-diffusion-xl-base-1.0
